nid,title,SGA ACERVO IMAGEM,SGA ACERVO IMAGEM,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,,
8982,PK-PARAKANÃ-0178,007261,7261,59,172,416,464,,,,, , , , , , , , ,,,,,,,,7261
8983,PK-PARAKANÃ-0179,007262,7262,59,172,416,464,,,,, , , , , , , , ,,,,,,,,7262
8984,PK-PARAKANÃ-0180,007263,7263,34,416,464,,,,,, , , , , , , , ,,,,,,,,7263
8985,PK-PARAKANÃ-0181,007264,7264,34,,,,,,,,263,416,464,, , , , ,,,,,,,,7264
8986,PK-PARAKANÃ-0182,007265,7265,263,416,464,,,,,, , , , , , , , ,,,,,,,,7265
8987,PK-PARAKANÃ-0183,007266,7266,263,416,464,,,,,, , , , , , , , ,,,,,,,,7266
8988,PK-PARAKANÃ-0184,007267,7267,9,416,464,,,,,, , , , , , , , ,,,,,,,,7267
8989,PK-PARAKANÃ-0185,007268,7268,58,416,464,,,,,, , , , , , , , ,,,,,,,,7268
8990,PK-PARAKANÃ-0186,007269,7269,119,172,416,464,,,,, , , , , , , , ,,,,,,,,7269
8991,PK-PARAKANÃ-0187,007270,7270,172,416,464,,,,,, , , , , , , , ,,,,,,,,7270
8992,PK-PARAKANÃ-0188,007271,7271,172,416,464,,,,,, , , , , , , , ,,,,,,,,7271
8993,PK-PARAKANÃ-0189,007272,7272,172,416,464,,,,,, , , , , , , , ,,,,,,,,7272
8994,PK-PARAKANÃ-0190,007273,7273,172,416,464,,,,,, , , , , , , , ,,,,,,,,7273
8995,PK-PARAKANÃ-0191,007274,7274,62,416,464,,,,,, , , , , , , , ,,,,,,,,7274
8996,PK-PARAKANÃ-0192,007275,7275,48,416,464,,,,,, , , , , , , , ,,,,,,,,7275
8997,PK-PARAKANÃ-0193,007276,7276,62,172,416,464,,,,, , , , , , , , ,,,,,,,,7276
8998,PK-PARAKANÃ-0194,007277,7277,172,416,464,,,,,, , , , , , , , ,,,,,,,,7277
8999,PK-PARAKANÃ-0195,007278,7278,119,416,464,,,,,, , , , , , , , ,,,,,,,,7278
9000,PK-PARAKANÃ-0196,007279,7279,11,119,416,464,,,,, , , , , , , , ,,,,,,,,7279
9001,PK-PARAKANÃ-0197,007280,7280,730,,,,,,,,119,416,464,, , , , ,,,,,,,,7280
9002,PK-PARAKANÃ-0198,007281,7281,730,,,,,,,,119,416,464,, , , , ,,,,,,,,7281
9003,PK-PARAKANÃ-0199,007282,7282,62,119,416,464,,,,, , , , , , , , ,,,,,,,,7282
9004,PK-PARAKANÃ-0200,007283,7283,730,,,,,,,,119,416,464,, , , , ,,,,,,,,7283
9005,PK-PARAKANÃ-0201,007284,7284,62,416,464,,,,,, , , , , , , , ,,,,,,,,7284
9006,PK-PARAKANÃ-0202,007285,7285,62,172,416,464,,,,, , , , , , , , ,,,,,,,,7285
9007,PK-PARAKANÃ-0203,007286,7286,48,416,464,,,,,, , , , , , , , ,,,,,,,,7286
9008,PK-PARAKANÃ-0204,007287,7287,172,416,464,,,,,, , , , , , , , ,,,,,,,,7287
9009,PK-PARAKANÃ-0205,007288,7288,62,172,416,464,,,,, , , , , , , , ,,,,,,,,7288
9010,PK-PARAKANÃ-0206,007289,7289,207,416,464,,,,,, , , , , , , , ,,,,,,,,7289
9011,PK-PARAKANÃ-0207,007290,7290,62,416,464,,,,,, , , , , , , , ,,,,,,,,7290
9012,PK-PARAKANÃ-0208,007291,7291,207,416,464,,,,,, , , , , , , , ,,,,,,,,7291
9013,PK-PARAKANÃ-0209,007292,7292,62,173,196,416,464,,,, , , , , , , , ,,,,,,,,7292
9014,PK-PARAKANÃ-0210,007293,7293,62,196,416,464,,,,, , , , , , , , ,,,,,,,,7293
9015,PK-PARAKANÃ-0211,007294,7294,62,196,416,464,,,,, , , , , , , , ,,,,,,,,7294
9016,PK-PARAKANÃ-0212,007295,7295,62,196,416,464,,,,, , , , , , , , ,,,,,,,,7295
9017,PK-PARAKANÃ-0213,007296,7296,62,196,416,464,,,,, , , , , , , , ,,,,,,,,7296
9018,PK-PARAKANÃ-0214,007297,7297,62,196,416,464,,,,, , , , , , , , ,,,,,,,,7297
9019,PK-PARAKANÃ-0215,007298,7298,62,196,416,464,,,,, , , , , , , , ,,,,,,,,7298
9020,PK-PARAKANÃ-0216,007299,7299,62,196,416,464,,,,, , , , , , , , ,,,,,,,,7299
9021,PT-PARINTINTIN-0001,005454,5454,20,263,324,738,,,,, , , , , , , , ,,,,,,,,5454
9022,PT-PARINTINTIN-0002,005455,5455,58,114,172,324,738,,,, , , , , , , , ,,,,,,,,5455
9023,PT-PARINTINTIN-0003,005456,5456,18,119,324,738,,,,, , , , , , , , ,,,,,,,,5456
9024,PT-PARINTINTIN-0004,005457,5457,172,324,738,,,,,, , , , , , , , ,,,,,,,,5457
9025,PT-PARINTINTIN-0005,005458,5458,119,172,324,738,,,,, , , , , , , , ,,,,,,,,5458
9026,PT-PARINTINTIN-0006,005459,5459,62,172,324,738,,,,, , , , , , , , ,,,,,,,,5459
9027,PT-PARINTINTIN-0007,005460,5460,18,,,,,,,,324,738,,,101,,,,,,,,,,,5460
9028,PT-PARINTINTIN-0008,005461,5461,18,119,324,738,,,,, , , , , , , , ,,,,,,,,5461
9029,PT-PARINTINTIN-0009,005462,5462,62,119,283,324,738,,,,94,,,, , , , ,,,,,,,,5462
9030,PT-PARINTINTIN-0010,005463,5463,172,324,738,,,,,,730,,,, , , , ,,,,,,,,5463
9031,PT-PARINTINTIN-0011,005464,5464,196,283,324,738,,,,, , , , , , , , ,,,,,,,,5464
9032,PT-PARINTINTIN-0012,005465,5465,18,119,324,738,,,,,730,,,, , , , ,,,,,,,,5465
9033,PT-PARINTINTIN-0013,005466,5466,172,324,738,,,,,, , , , , , , , ,,,,,,,,5466
9034,PT-PARINTINTIN-0014,005467,5467,18,119,324,738,,,,, , , , , , , , ,,,,,,,,5467
9035,PT-PARINTINTIN-0015,005468,5468,119,172,324,738,,,,, , , , , , , , ,,,,,,,,5468
9036,PT-PARINTINTIN-0016,005469,5469,172,324,730,738,,,,, , , , , , , , ,,,,,,,,5469
9037,PT-PARINTINTIN-0017,005470,5470,18,126,324,738,,,,, , , , , , , , ,,,,,,,,5470
9038,PT-PARINTINTIN-0018,005471,5471,172,324,738,,,,,, , , , , , , , ,,,,,,,,5471
9039,PT-PARINTINTIN-0019,005472,5472,18,119,324,738,,,,, , , , , , , , ,,,,,,,,5472
9040,PT-PARINTINTIN-0020,005473,5473,62,324,738,,,,,, , , , , , , , ,,,,,,,,5473
9041,PT-PARINTINTIN-0021,005474,5474,18,266,324,738,,,,, , , , , , , , ,,,,,,,,5474
9042,PT-PARINTINTIN-0022,005475,5475,172,196,324,738,,,,, , , , , , , , ,,,,,,,,5475
9043,PT-PARINTINTIN-0023,005476,5476,62,119,283,324,738,,,, , , , , , , , ,,,,,,,,5476
9044,PT-PARINTINTIN-0024,005477,5477,18,119,324,738,,,,, , , , , , , , ,,,,,,,,5477
9045,SU-SURUÍ AIKEWARA-0001,007300,7300,62,416,465,,,,,, , , , , , , , ,,,,,,,,7300
9046,SU-SURUÍ AIKEWARA-0002,007301,7301,62,416,465,,,,,, , , , , , , , ,,,,,,,,7301
9047,SU-SURUÍ AIKEWARA-0003,007302,7302,62,416,465,,,,,, , , , , , , , ,,,,,,,,7302
9048,SU-SURUÍ AIKEWARA-0004,007303,7303,62,416,465,,,,,, , , , , , , , ,,,,,,,,7303
9049,SU-SURUÍ AIKEWARA-0005,007304,7304,62,416,465,,,,,, , , , , , , , ,,,,,,,,7304
9050,SU-SURUÍ AIKEWARA-0006,007305,7305,62,416,465,,,,,, , , , , , , , ,,,,,,,,7305
9051,SU-SURUÍ AIKEWARA-0007,007306,7306,62,416,465,,,,,, , , , , , , , ,,,,,,,,7306
9052,SU-SURUÍ AIKEWARA-0008,007307,7307,62,416,465,,,,,, , , , , , , , ,,,,,,,,7307
9053,SU-SURUÍ AIKEWARA-0009,007308,7308,62,416,465,,,,,, , , , , , , , ,,,,,,,,7308
9054,SU-SURUÍ AIKEWARA-0010,007309,7309,62,416,465,,,,,, , , , , , , , ,,,,,,,,7309
9055,SU-SURUÍ AIKEWARA-0011,007310,7310,62,172,416,465,,,,, , , , , , , , ,,,,,,,,7310
9056,SU-SURUÍ AIKEWARA-0012,007311,7311,62,172,416,465,,,,, , , , , , , , ,,,,,,,,7311
9057,SU-SURUÍ AIKEWARA-0013,007312,7312,101,416,465,,,,,, , , , , , , , ,,,,,,,,7312
9058,SU-SURUÍ AIKEWARA-0014,007313,7313,101,416,465,,,,,, , , , , , , , ,,,,,,,,7313
9059,SU-SURUÍ AIKEWARA-0015,007314,7314,101,416,465,,,,,, , , , , , , , ,,,,,,,,7314
9060,SU-SURUÍ AIKEWARA-0016,007315,7315,119,,,,,,,,62,,,,416,465,,,,,,,,,,7315
9061,SU-SURUÍ AIKEWARA-0017,007316,7316,172,416,465,,,,,, , , , , , , , ,,,,,,,,7316
9062,SU-SURUÍ AIKEWARA-0018,007317,7317,119,416,465,,,,,, , , , , , , , ,,,,,,,,7317
9063,SU-SURUÍ AIKEWARA-0019,007318,7318,119,416,465,,,,,, , , , , , , , ,,,,,,,,7318
9064,SU-SURUÍ AIKEWARA-0020,007319,7319,119,416,465,,,,,, , , , , , , , ,,,,,,,,7319
9065,SU-SURUÍ AIKEWARA-0021,007320,7320,119,416,465,,,,,, , , , , , , , ,,,,,,,,7320
9066,SU-SURUÍ AIKEWARA-0022,007321,7321,119,416,465,,,,,, , , , , , , , ,,,,,,,,7321
9067,SU-SURUÍ AIKEWARA-0023,007322,7322,119,416,465,,,,,, , , , , , , , ,,,,,,,,7322
9068,SU-SURUÍ AIKEWARA-0024,007323,7323,119,416,465,,,,,, , , , , , , , ,,,,,,,,7323
9069,SU-SURUÍ AIKEWARA-0025,007324,7324,119,416,465,,,,,, , , , , , , , ,,,,,,,,7324
9070,SU-SURUÍ AIKEWARA-0026,007325,7325,119,416,465,,,,,, , , , , , , , ,,,,,,,,7325
9071,SU-SURUÍ AIKEWARA-0027,007326,7326,119,416,465,,,,,, , , , , , , , ,,,,,,,,7326
9072,SU-SURUÍ AIKEWARA-0028,007327,7327,119,172,416,465,,,,, , , , , , , , ,,,,,,,,7327
9073,SU-SURUÍ AIKEWARA-0029,007328,7328,119,416,465,,,,,, , , , , , , , ,,,,,,,,7328
9074,SU-SURUÍ AIKEWARA-0030,007329,7329,34,119,416,465,,,,, , , , , , , , ,,,,,,,,7329
9075,SU-SURUÍ AIKEWARA-0031,007330,7330,34,119,416,465,,,,, , , , , , , , ,,,,,,,,7330
9076,SU-SURUÍ AIKEWARA-0032,007331,7331,267,416,465,,,,,, , , , , , , , ,,,,,,,,7331
9077,SU-SURUÍ AIKEWARA-0033,007332,7332,267,416,465,,,,,, , , , , , , , ,,,,,,,,7332
9078,SU-SURUÍ AIKEWARA-0034,007333,7333,114,416,465,,,,,, , , , , , , , ,,,,,,,,7333
9079,SY-SUYÁ-0001,007334,7334,777,,,,,,,, , , , , , , , ,,,,,,,,7334
9080,SY-SUYÁ-0002,007335,7335,777,,,,,,,, , , , , , , , ,,,,,,,,7335
9081,SY-SUYÁ-0003,007336,7336,777,,,,,,,, , , , , , , , ,,,,,,,,7336
9082,TA-TAPIRAPÉ-0001,005749,5749,62,412,744,,,,,, , , , , , , , ,,,,,,,,5749
9083,TA-TAPIRAPÉ-0002,005750,5750,62,412,744,,,,,, , , , , , , , ,,,,,,,,5750
9084,TA-TAPIRAPÉ-0003,005751,5751,62,412,744,,,,,, , , , , , , , ,,,,,,,,5751
9085,TA-TAPIRAPÉ-0004,005752,5752,62,412,744,,,,,, , , , , , , , ,,,,,,,,5752
9086,TA-TAPIRAPÉ-0005,005753,5753,62,412,744,,,,,, , , , , , , , ,,,,,,,,5753
9087,TA-TAPIRAPÉ-0006,005754,5754,62,412,744,,,,,,248,,,, , , , ,,,,,,,,5754
9088,TA-TAPIRAPÉ-0007,005755,5755,62,412,744,,,,,,248,,,, , , , ,,,,,,,,5755
9089,TA-TAPIRAPÉ-0008,005756,5756,62,412,744,,,,,,248,,,, , , , ,,,,,,,,5756
9090,TA-TAPIRAPÉ-0009,005757,5757,62,412,744,,,,,,248,,,, , , , ,,,,,,,,5757
9091,TA-TAPIRAPÉ-0010,005758,5758,62,412,744,,,,,,248,,,, , , , ,,,,,,,,5758
9092,TA-TAPIRAPÉ-0011,005759,5759,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5759
9093,TA-TAPIRAPÉ-0012,005760,5760,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5760
9094,TA-TAPIRAPÉ-0013,005761,5761,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5761
9095,TA-TAPIRAPÉ-0014,005762,5762,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5762
9096,TA-TAPIRAPÉ-0015,005763,5763,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5763
9097,TA-TAPIRAPÉ-0016,005764,5764,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5764
9098,TA-TAPIRAPÉ-0017,005765,5765,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5765
9099,TA-TAPIRAPÉ-0018,005766,5766,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5766
9100,TA-TAPIRAPÉ-0019,005767,5767,119,412,744,,,,,, , , , , , , , ,,,,,,,,5767
9101,TA-TAPIRAPÉ-0020,005768,5768,119,412,744,,,,,, , , , , , , , ,,,,,,,,5768
9102,TA-TAPIRAPÉ-0021,005769,5769,119,412,744,,,,,, , , , , , , , ,,,,,,,,5769
9103,TA-TAPIRAPÉ-0022,005770,5770,119,412,744,,,,,, , , , , , , , ,,,,,,,,5770
9104,TA-TAPIRAPÉ-0023,005771,5771,119,412,744,,,,,, , , , , , , , ,,,,,,,,5771
9105,TA-TAPIRAPÉ-0024,005772,5772,119,412,744,,,,,, , , , , , , , ,,,,,,,,5772
9106,TA-TAPIRAPÉ-0025,005773,5773,119,412,744,,,,,, , , , , , , , ,,,,,,,,5773
9107,TA-TAPIRAPÉ-0026,005774,5774,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5774
9108,TA-TAPIRAPÉ-0027,005775,5775,119,412,744,,,,,, , , , , , , , ,,,,,,,,5775
9109,TA-TAPIRAPÉ-0028,005776,5776,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5776
9110,TA-TAPIRAPÉ-0029,005777,5777,18,119,196,412,744,,,, , , , , , , , ,,,,,,,,5777
9111,TA-TAPIRAPÉ-0030,005778,5778,18,119,196,412,744,,,, , , , , , , , ,,,,,,,,5778
9112,TA-TAPIRAPÉ-0031,005779,5779,119,412,744,,,,,, , , , , , , , ,,,,,,,,5779
9113,TA-TAPIRAPÉ-0032,005780,5780,119,412,744,,,,,, , , , , , , , ,,,,,,,,5780
9114,TA-TAPIRAPÉ-0033,005781,5781,119,412,744,,,,,, , , , , , , , ,,,,,,,,5781
9115,TA-TAPIRAPÉ-0034,005782,5782,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5782
9116,TA-TAPIRAPÉ-0035,005783,5783,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5783
9117,TA-TAPIRAPÉ-0036,005784,5784,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5784
9118,TA-TAPIRAPÉ-0037,005785,5785,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5785
9119,TA-TAPIRAPÉ-0038,005786,5786,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5786
9120,TA-TAPIRAPÉ-0039,005787,5787,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5787
9121,TA-TAPIRAPÉ-0040,005788,5788,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5788
9122,TA-TAPIRAPÉ-0041,005789,5789,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5789
9123,TA-TAPIRAPÉ-0042,005790,5790,119,196,412,744,,,,, , , , , , , , ,,,,,,,,5790
9124,TA-TAPIRAPÉ-0043,005791,5791,119,412,744,,,,,, , , , , , , , ,,,,,,,,5791
9125,TA-TAPIRAPÉ-0044,005792,5792,119,412,744,,,,,, , , , , , , , ,,,,,,,,5792
9126,TA-TAPIRAPÉ-0045,005793,5793,119,412,744,,,,,, , , , , , , , ,,,,,,,,5793
9127,TA-TAPIRAPÉ-0046,005794,5794,119,412,744,,,,,, , , , , , , , ,,,,,,,,5794
9128,TA-TAPIRAPÉ-0047,005795,5795,119,412,744,,,,,, , , , , , , , ,,,,,,,,5795
9129,TA-TAPIRAPÉ-0048,005796,5796,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5796
9130,TA-TAPIRAPÉ-0049,005797,5797,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5797
9131,TA-TAPIRAPÉ-0050,005798,5798,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5798
9132,TA-TAPIRAPÉ-0051,005799,5799,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5799
9133,TA-TAPIRAPÉ-0052,005800,5800,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5800
9134,TA-TAPIRAPÉ-0053,005801,5801,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5801
9135,TA-TAPIRAPÉ-0054,005802,5802,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5802
9136,TA-TAPIRAPÉ-0055,005803,5803,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5803
9137,TA-TAPIRAPÉ-0056,005804,5804,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5804
9138,TA-TAPIRAPÉ-0057,005805,5805,172,196,412,744,,,,, , , , , , , , ,,,,,,,,5805
9139,TA-TAPIRAPÉ-0058,005806,5806,172,412,744,,,,,, , , , , , , , ,,,,,,,,5806
9140,TA-TAPIRAPÉ-0059,005807,5807,172,412,744,,,,,, , , , , , , , ,,,,,,,,5807
9141,TA-TAPIRAPÉ-0060,005808,5808,172,412,744,,,,,, , , , , , , , ,,,,,,,,5808
9142,TA-TAPIRAPÉ-0061,005809,5809,172,412,744,,,,,, , , , , , , , ,,,,,,,,5809
9143,TA-TAPIRAPÉ-0062,005810,5810,172,412,744,,,,,, , , , , , , , ,,,,,,,,5810
9144,TA-TAPIRAPÉ-0063,005811,5811,172,412,744,,,,,, , , , , , , , ,,,,,,,,5811
9145,TA-TAPIRAPÉ-0064,005812,5812,172,412,744,,,,,, , , , , , , , ,,,,,,,,5812
9146,TA-TAPIRAPÉ-0065,005813,5813,151,412,744,,,,,,33,,,, , , , ,,,,,,,,5813
9147,TA-TAPIRAPÉ-0066,005814,5814,119,412,744,,,,,,126,,,, , , , ,,,,,,,,5814
9148,TA-TAPIRAPÉ-0067,005815,5815,119,412,744,,,,,,282,,,, , , , ,,,,,,,,5815
9149,TA-TAPIRAPÉ-0068,005816,5816,119,282,412,744,,,,, , , , , , , , ,,,,,,,,5816
9150,TA-TAPIRAPÉ-0069,005817,5817,119,282,412,744,,,,, , , , , , , , ,,,,,,,,5817
9151,TA-TAPIRAPÉ-0070,005818,5818,31,412,744,,,,,, , , , , , , , ,,,,,,,,5818
9152,TA-TAPIRAPÉ-0071,005819,5819,31,412,744,,,,,, , , , , , , , ,,,,,,,,5819
9153,TA-TAPIRAPÉ-0072,005820,5820,34,412,744,,,,,,31,,,, , , , ,,,,,,,,5820
9154,TA-TAPIRAPÉ-0073,005821,5821,34,412,744,,,,,,31,,,, , , , ,,,,,,,,5821
9155,TA-TAPIRAPÉ-0074,005822,5822,34,282,412,744,,,,, , , , , , , , ,,,,,,,,5822
9156,TA-TAPIRAPÉ-0075,005823,5823,18,263,412,744,,,,, , , , , , , , ,,,,,,,,5823
9157,TA-TAPIRAPÉ-0076,005824,5824,114,282,412,744,,,,, , , , , , , , ,,,,,,,,5824
9158,TA-TAPIRAPÉ-0077,005825,5825,282,412,744,,,,,,8,,,, , , , ,,,,,,,,5825
9159,TA-TAPIRAPÉ-0078,005826,5826,18,412,744,,,,,, , , , , , , , ,,,,,,,,5826
9160,TA-TAPIRAPÉ-0079,005827,5827,119,412,744,,,,,, , , , , , , , ,,,,,,,,5827
9161,TA-TAPIRAPÉ-0080,005828,5828,119,412,744,,,,,, , , , , , , , ,,,,,,,,5828
9162,TA-TAPIRAPÉ-0081,005829,5829,58,412,744,,,,,, , , , , , , , ,,,,,,,,5829
9163,TA-TAPIRAPÉ-0082,005830,5830,62,153,412,744,,,,, , , , , , , , ,,,,,,,,5830
9164,TA-TAPIRAPÉ-0083,005831,5831,119,412,744,,,,,, , , , , , , , ,,,,,,,,5831
9165,TA-TAPIRAPÉ-0084,005832,5832,62,172,412,744,,,,, , , , , , , , ,,,,,,,,5832
9166,TA-TAPIRAPÉ-0085,005833,5833,62,172,412,744,,,,, , , , , , , , ,,,,,,,,5833
9167,TA-TAPIRAPÉ-0086,005834,5834,62,151,172,412,744,,,, , , , , , , , ,,,,,,,,5834
9168,TA-TAPIRAPÉ-0087,005835,5835,94,412,744,,,,,, , , , , , , , ,,,,,,,,5835
9169,TA-TAPIRAPÉ-0088,005836,5836,62,94,412,744,,,,, , , , , , , , ,,,,,,,,5836
9170,TA-TAPIRAPÉ-0089,005837,5837,94,412,744,,,,,, , , , , , , , ,,,,,,,,5837
9171,TA-TAPIRAPÉ-0090,005838,5838,59,412,744,,,,,, , , , , , , , ,,,,,,,,5838
9172,TA-TAPIRAPÉ-0091,005839,5839,239,412,720,744,,,,, , , , , , , , ,,,,,,,,5839
9173,TA-TAPIRAPÉ-0092,005840,5840,72,239,412,744,,,,, , , , , , , , ,,,,,,,,5840
9174,TA-TAPIRAPÉ-0093,005841,5841,72,239,412,720,744,,,, , , , , , , , ,,,,,,,,5841
9175,TA-TAPIRAPÉ-0094,005842,5842,62,412,744,,,,,, , , , , , , , ,,,,,,,,5842
9176,TC-TICUNA-0001,005433,5433,324,586,101,,,,,,,,,,,,,,,,,,,,,5433
9177,TC-TICUNA-0002,005434,5434,241,324,586,730,,,,,,,,,,,,,,,,,,,,5434
9178,TC-TICUNA-0003,005435,5435,9,62,283,324,586,,,,,,,,,,,,,,,,,,,5435
9179,TC-TICUNA-0004,005436,5436,241,246,324,586,,,,,,,,,,,,,,,,,,,,5436
9180,TC-TICUNA-0005,005437,5437,114,324,586,,,,,,,,,,,,,,,,,,,,,5437
9181,TC-TICUNA-0006,005438,5438,324,586,720,,,,,,,,,,,,,,,,,,,,,5438
9182,TC-TICUNA-0007,005439,5439,25,241,324,586,,,,,,,,,,,,,,,,,,,,5439
9183,TC-TICUNA-0008,005440,5440,25,241,324,586,,,,,,,,,,,,,,,,,,,,5440
9184,TC-TICUNA-0009,005441,5441,324,586,720,,,,,,,,,,,,,,,,,,,,,5441
9185,TC-TICUNA-0010,005442,5442,58,266,324,586,,,,,,,,,,,,,,,,,,,,5442
9186,TC-TICUNA-0011,005443,5443,94,119,324,586,,,,,,,,,,,,,,,,,,,,5443
9187,TC-TICUNA-0012,005444,5444,126,172,241,324,586,730,,,,,,,,,,,,,,,,,,5444
9188,TC-TICUNA-0013,005445,5445,241,324,586,720,,,,,,,,,,,,,,,,,,,,5445
9189,TC-TICUNA-0014,005446,5446,324,369,586,,,,,,,,,,,,,,,,,,,,,5446
9190,TG-TAUREPANG-0001,005362,5362,172,537,730,,,,,,,,,,,,,,,,,,,,,5362
9191,TG-TAUREPANG-0002,005363,5363,172,425,537,,,,,,,,,,,,,,,,,,,,,5363
9192,TG-TAUREPANG-0003,005364,5364,62,172,425,537,,,,,,,,,,,,,,,,,,,,5364
9193,TG-TAUREPANG-0004,005365,5365,62,119,425,537,730,,,,,,,,,,,,,,,,,,,5365
9194,TK-TUKANO-0001,005291,5291,18,34,239,478,733,,,,,,,,,,,,,,,,,,,5291
9195,TK-TUKANO-0002,005292,5292,9,18,282,478,733,,,,,,,,,,,,,,,,,,,5292
9196,TK-TUKANO-0003,005293,5293,18,34,239,478,733,,,,,,,,,,,,,,,,,,,5293
9197,TK-TUKANO-0004,005294,5294,31,181,478,733,,,,,,,,,,,,,,,,,,,,5294
9198,TK-TUKANO-0005,005295,5295,31,181,478,733,,,,,,,,,,,,,,,,,,,,5295
9199,TK-TUKANO-0006,005296,5296,32,239,369,478,733,,,,,,,,,,,,,,,,,,,5296
9200,TK-TUKANO-0007,005297,5297,32,34,282,478,733,,,,,,,,,,,,,,,,,,,5297
9201,TK-TUKANO-0008,005298,5298,31,478,730,733,,,,,,,,,,,,,,,,,,,,5298
9202,TK-TUKANO-0009,005299,5299,9,34,478,733,,,,,,,,,,,,,,,,,,,,5299
9203,TK-TUKANO-0010,005300,5300,31,34,478,733,,,,,,,,,,,,,,,,,,,,5300
9204,TK-TUKANO-0011,005301,5301,31,34,478,733,,,,,,,,,,,,,,,,,,,,5301
9205,TK-TUKANO-0012,005302,5302,31,34,478,733,,,,,,,,,,,,,,,,,,,,5302
9206,TK-TUKANO-0013,005303,5303,31,34,478,733,,,,,,,,,,,,,,,,,,,,5303
9207,TK-TUKANO-0014,005304,5304,32,282,478,733,,,,,,,,,,,,,,,,,,,,5304
9208,TK-TUKANO-0015,005305,5305,34,59,478,733,,,,,,,,,,,,,,,,,,,,5305
9209,TK-TUKANO-0016,005306,5306,32,59,478,733,,,,,,,,,,,,,,,,,,,,5306
9210,TK-TUKANO-0017,005307,5307,32,59,62,478,733,,,,,,,,,,,,,,,,,,,5307
9211,TK-TUKANO-0018,005308,5308,9,34,59,478,733,,,,,,,,,,,,,,,,,,,5308
9212,TK-TUKANO-0019,005309,5309,35,59,478,733,,,,,,,,,,,,,,,,,,,,5309
9213,TK-TUKANO-0020,005310,5310,59,62,478,733,,,,,,,,,,,,,,,,,,,,5310
9214,TK-TUKANO-0021,005311,5311,1,62,478,733,,,,,,,,,,,,,,,,,,,,5311
9215,TK-TUKANO-0022,005312,5312,119,196,478,733,,,,,,,,,,,,,,,,,,,,5312
9216,TK-TUKANO-0023,005313,5313,119,196,478,733,,,,,,,,,,,,,,,,,,,,5313
9217,TK-TUKANO-0024,005314,5314,119,478,733,196,,,,,,,,,,,,,,,,,,,,5314
9218,TK-TUKANO-0025,005315,5315,172,478,733,,,,,,,,,,,,,,,,,,,,,5315
9219,TK-TUKANO-0026,005316,5316,172,478,733,,,,,,,,,,,,,,,,,,,,,5316
9220,TK-TUKANO-0027,005317,5317,62,101,172,478,733,,,,,,,,,,,,,,,,,,,5317
9221,TK-TUKANO-0028,005318,5318,114,478,733,,,,,,,,,,,,,,,,,,,,,5318
9222,TK-TUKANO-0029,005319,5319,58,399,478,733,,,,,,,,,,,,,,,,,,,,5319
9223,TK-TUKANO-0030,005320,5320,172,196,478,733,,,,,,,,,,,,,,,,,,,,5320
9224,TK-TUKANO-0031,005321,5321,114,119,478,733,,,,,,,,,,,,,,,,,,,,5321
9225,TK-TUKANO-0032,005322,5322,35,172,478,733,,,,,,,,,,,,,,,,,,,,5322
9226,TK-TUKANO-0033,005323,5323,119,196,478,733,,,,,,,,,,,,,,,,,,,,5323
9227,TK-TUKANO-0034,005324,5324,119,283,478,733,,,,,,,,,,,,,,,,,,,,5324
9228,TK-TUKANO-0035,005325,5325,119,283,478,733,,,,,,,,,,,,,,,,,,,,5325
9229,TK-TUKANO-0036,005326,5326,126,239,478,733,,,,,,,,,,,,,,,,,,,,5326
9230,TK-TUKANO-0037,005327,5327,114,478,733,,,,,,,,,,,,,,,,,,,,,5327
9231,TK-TUKANO-0038,005328,5328,62,231,478,733,114,,,,,,,,,,,,,,,,,,,5328
9232,TK-TUKANO-0039,005329,5329,114,172,478,733,,,,,,,,,,,,,,,,,,,,5329
